19500630,省令,昭和二十五年農林省令第七十三号,植物防疫法施行規則
19500630,規則,昭和二十五年電波監理委員会規則第十号,放送法施行規則
19500701,省令,昭和二十五年厚生省令第三十五号,クリーニング業法施行規則
19500706,省令,昭和二十五年農林省令第八十号,森林管理局署職員服制
19500726,省令,昭和二十五年運輸省令第五十五号,水路業務法施行規則
19500731,省令,昭和二十五年農林省令第八十七号,牧野法施行規則
19500809,省令,昭和二十五年農林省令第九十四号,農林水産業施設災害復旧事業費国庫補助の暫定措置に関する法律施行規則
19500812,省令,昭和二十五年農林省令第九十五号,漁船法施行規則
19500812,規則,昭和二十五年公認会計士管理委員会規則第七号,業務補助等に関する規則
19500819,省令,昭和二十五年農林省令第九十六号,家畜改良増殖法施行規則
19500821,府令,昭和二十五年法務府令第百六号,ドイツ財産管理に関する登記取扱手続
19500822,省令,昭和二十五年文部省令第二十二号,文部省映画及び幻灯画頒布規程
19500823,省令,昭和二十五年総理府・大蔵省令第二号,ドイツ財産管理令の施行に関する命令
19500906,省令,昭和二十五年文部省令第二十七号,図書館法施行規則
19500911,規則,昭和二十五年電波監理委員会規則第十二号,無線局（基幹放送局を除く。）の開設の根本的基準
19500912,省令,昭和二十五年大蔵省令第九十八号,逓信省共済組合に属する権利義務の承継に関する省令
19500922,省令,昭和二十五年厚生省令第五十二号,狂犬病予防法施行規則
19501002,省令,昭和二十五年大蔵省・運輸省令第二号,船主相互保険組合法施行規則
19501002,規則,昭和二十五年人事院規則一四―八,人事院規則一四―八（営利企業の役員等との兼業）
19501011,省令,昭和二十五年大蔵省令第百号,外国政府の不動産に関する権利の取得に関する省令
19501014,省令,昭和二十五年農林省・運輸省令第六号,農業協同組合法、水産業協同組合法及び森林組合法による倉荷証券発行の許可等に関する省令
19501031,省令,昭和二十五年通商産業省令第八十八号,火薬類取締法施行規則
19501031,省令,昭和二十五年建設省令第三十八号,建築士法施行規則
19501116,省令,昭和二十五年建設省令第四十号,建築基準法施行規則
19501118,省令,昭和二十五年農林省令第百二十四号,漁船検査規則
19501130,規則,昭和二十五年電波監理委員会規則第十四号,電波法施行規則　抄
19501130,規則,昭和二十五年電波監理委員会規則第十五号,無線局免許手続規則
19501130,規則,昭和二十五年電波監理委員会規則第十七号,無線局運用規則
19501130,規則,昭和二十五年電波監理委員会規則第十八号,無線設備規則
19501205,省令,昭和二十五年運輸省令第九十二号,無軌条電車運転規則
19501205,省令,昭和二十五年運輸省・建設省令第一号,無軌条電車建設規則
19501205,規則,昭和二十五年電波監理委員会規則第二十一号,基幹放送局の開設の根本的基準
19501222,省令,昭和二十五年建設省令第四十四号,建築動態統計調査規則
19501229,規則,昭和二十五年文化財保護委員会規則第七号,国宝又は重要文化財指定書規則
19510123,省令,昭和二十六年厚生省令第四号,毒物及び劇物取締法施行規則
19510123,規則,昭和二十六年文化財保護委員会規則第一号,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則
19510127,省令,昭和二十六年通商産業省令第二号,鉱業法施行規則
19510131,省令,昭和二十六年通商産業省令第四号,鉱業登録令施行規則
19510131,省令,昭和二十六年通商産業省令第六号,採石法施行規則
19510131,規則,昭和二十六年文化財保護委員会規則第三号,国宝、重要文化財又は重要有形民俗文化財売渡申出書に関する規則
